name,POI,geometry
,Food Points,POINT (8264635 3695004)
,Food Points,POINT (8265050 3694930)
,Food Points,POINT (8264415 3694921)
,Food Points,POINT (8264943 3694911)
,Food Points,POINT (8264665 3694756)
,Food Points,POINT (8264431 3694728)
,Food Points,POINT (8264036 3694604)
,Food Points,POINT (8263318 3694597)
,Food Points,POINT (8264532 3694576)
,Food Points,POINT (8264500 3694511)
,Food Points,POINT (8264553 3694502)
,Food Points,POINT (8264913 3698110)
,Food Points,POINT (8264802 3697919)
,Food Points,POINT (8265066 3697693)
,Food Points,POINT (8264367 3697521)
,Food Points,POINT (8264436 3697299)
,Food Points,POINT (8265081 3697235)
,Food Points,POINT (8264971 3697179)
,Food Points,POINT (8264585 3696986)
,Food Points,POINT (8265011 3696975)
,Food Points,POINT (8263981 3696672)
,Food Points,POINT (8264186 3696649)
,Food Points,POINT (8264187 3696529)
,Food Points,POINT (8264188 3696528)
,Food Points,POINT (8265080 3698920)
,Food Points,POINT (8265003 3698799)
,Food Points,POINT (8264580 3698714)
,Food Points,POINT (8265072 3698334)
,Food Points,POINT (8265095 3710793)
,Food Points,POINT (8264835 3711696)
,Food Points,POINT (8266207 3670381)
,Food Points,POINT (8266539 3673146)
,Food Points,POINT (8266524 3673131)
,Food Points,POINT (8265219 3678853)
,Food Points,POINT (8265743 3678841)
,Food Points,POINT (8265730 3678828)
,Food Points,POINT (8265633 3678825)
,Food Points,POINT (8265699 3678798)
,Food Points,POINT (8265701 3678785)
,Food Points,POINT (8265711 3678771)
,Food Points,POINT (8265659 3678686)
,Food Points,POINT (8265743 3678648)
,Food Points,POINT (8266141 3680785)
,Food Points,POINT (8266017 3680785)
,Food Points,POINT (8265371 3680427)
,Food Points,POINT (8266440 3682967)
,Food Points,POINT (8265606 3682789)
,Food Points,POINT (8265695 3682656)
,Food Points,POINT (8265737 3682441)
,Food Points,POINT (8265636 3682348)
,Food Points,POINT (8265848 3682208)
,Food Points,POINT (8265849 3682207)
,Food Points,POINT (8265709 3681769)
,Food Points,POINT (8265834 3681610)
,Food Points,POINT (8266100 3684887)
,Food Points,POINT (8265985 3684794)
,Food Points,POINT (8266128 3684414)
,Food Points,POINT (8265534 3684334)
,Food Points,POINT (8266110 3684303)
,Food Points,POINT (8266108 3684244)
,Food Points,POINT (8266119 3684207)
,Food Points,POINT (8266500 3684188)
,Food Points,POINT (8265249 3684165)
,Food Points,POINT (8265508 3684160)
,Food Points,POINT (8266118 3684154)
,Food Points,POINT (8265272 3684137)
,Food Points,POINT (8266126 3684119)
,Food Points,POINT (8266112 3684117)
,Food Points,POINT (8266056 3684099)
,Food Points,POINT (8266112 3684094)
,Food Points,POINT (8266056 3684077)
,Food Points,POINT (8266143 3684058)
,Food Points,POINT (8265497 3684052)
,Food Points,POINT (8266710 3683994)
,Food Points,POINT (8266098 3683951)
,Food Points,POINT (8265153 3683868)
,Food Points,POINT (8265376 3683867)
,Food Points,POINT (8265801 3683853)
,Food Points,POINT (8265800 3683852)
,Food Points,POINT (8265919 3683835)
,Food Points,POINT (8265155 3683827)
,Food Points,POINT (8265962 3683808)
,Food Points,POINT (8265954 3683807)
,Food Points,POINT (8266145 3683772)
,Food Points,POINT (8266204 3683724)
,Food Points,POINT (8266231 3683719)
,Food Points,POINT (8266742 3683688)
,Food Points,POINT (8266713 3683658)
,Food Points,POINT (8266566 3683634)
,Food Points,POINT (8266545 3683633)
,Food Points,POINT (8266596 3683620)
,Food Points,POINT (8265162 3683578)
,Food Points,POINT (8265289 3683484)
,Food Points,POINT (8265942 3683318)
,Food Points,POINT (8266024 3683276)
,Food Points,POINT (8265557 3686803)
,Food Points,POINT (8266762 3686750)
,Food Points,POINT (8265951 3686745)
,Food Points,POINT (8265905 3686744)
,Food Points,POINT (8266034 3686738)
,Food Points,POINT (8266016 3686727)
,Food Points,POINT (8265998 3686727)
,Food Points,POINT (8266024 3686716)
,Food Points,POINT (8265744 3686708)
,Food Points,POINT (8266976 3686672)
,Food Points,POINT (8266725 3686550)
,Food Points,POINT (8266786 3686114)
,Food Points,POINT (8266728 3686082)
,Food Points,POINT (8266602 3686054)
,Food Points,POINT (8266507 3685957)
,Food Points,POINT (8266555 3685955)
,Food Points,POINT (8266626 3685952)
,Food Points,POINT (8266614 3685926)
,Food Points,POINT (8266558 3685898)
,Food Points,POINT (8266564 3685881)
,Food Points,POINT (8266993 3685633)
,Food Points,POINT (8266463 3685199)
,Food Points,POINT (8266564 3685193)
,Food Points,POINT (8266270 3685170)
,Food Points,POINT (8266622 3685169)
,Food Points,POINT (8266204 3685164)
,Food Points,POINT (8266478 3685153)
,Food Points,POINT (8266387 3685144)
,Food Points,POINT (8266556 3685125)
,Food Points,POINT (8266648 3685112)
,Food Points,POINT (8266220 3685092)
,Food Points,POINT (8265847 3688379)
,Food Points,POINT (8266043 3688147)
,Food Points,POINT (8265992 3688062)
,Food Points,POINT (8266380 3688039)
,Food Points,POINT (8266449 3687929)
,Food Points,POINT (8266859 3687787)
,Food Points,POINT (8266842 3687786)
,Food Points,POINT (8266693 3687510)
,Food Points,POINT (8266183 3687433)
,Food Points,POINT (8266888 3687404)
,Food Points,POINT (8266858 3687402)
,Food Points,POINT (8267027 3687386)
,Food Points,POINT (8266928 3687381)
,Food Points,POINT (8266899 3687379)
,Food Points,POINT (8266384 3687373)
,Food Points,POINT (8266609 3687367)
,Food Points,POINT (8266698 3687031)
,Food Points,POINT (8266693 3686988)
,Food Points,POINT (8266729 3686984)
,Food Points,POINT (8266656 3686952)
,Food Points,POINT (8266657 3686951)
,Food Points,POINT (8266666 3686941)
,Food Points,POINT (8266700 3686884)
,Food Points,POINT (8266256 3690546)
,Food Points,POINT (8266911 3690537)
,Food Points,POINT (8266325 3690510)
,Food Points,POINT (8266348 3690494)
,Food Points,POINT (8265896 3690073)
,Food Points,POINT (8267043 3689390)
,Food Points,POINT (8265518 3689335)
,Food Points,POINT (8266215 3689288)
,Food Points,POINT (8265610 3689228)
,Food Points,POINT (8266738 3689219)
,Food Points,POINT (8265603 3689205)
,Food Points,POINT (8265715 3689115)
,Food Points,POINT (8266262 3689088)
,Food Points,POINT (8265795 3689030)
,Food Points,POINT (8266546 3689004)
,Food Points,POINT (8265582 3688985)
,Food Points,POINT (8265838 3688953)
,Food Points,POINT (8265225 3688940)
,Food Points,POINT (8265323 3688877)
,Food Points,POINT (8267027 3688866)
,Food Points,POINT (8266119 3688847)
,Food Points,POINT (8265218 3692557)
,Food Points,POINT (8266349 3692382)
,Food Points,POINT (8265481 3692349)
,Food Points,POINT (8266184 3692009)
,Food Points,POINT (8265532 3691860)
,Food Points,POINT (8265495 3691688)
,Food Points,POINT (8265528 3691675)
,Food Points,POINT (8265412 3691628)
,Food Points,POINT (8266704 3691562)
,Food Points,POINT (8265851 3691332)
,Food Points,POINT (8265837 3691302)
,Food Points,POINT (8265680 3691208)
,Food Points,POINT (8266026 3691068)
,Food Points,POINT (8266059 3691049)
,Food Points,POINT (8266573 3691035)
,Food Points,POINT (8266191 3690963)
,Food Points,POINT (8266263 3690927)
,Food Points,POINT (8266494 3690825)
,Food Points,POINT (8266611 3690806)
,Food Points,POINT (8266513 3690782)
,Food Points,POINT (8266729 3690740)
,Food Points,POINT (8265220 3694391)
,Food Points,POINT (8265983 3694117)
,Food Points,POINT (8266547 3694116)
,Food Points,POINT (8266508 3694019)
,Food Points,POINT (8266568 3694014)
,Food Points,POINT (8266300 3693899)
,Food Points,POINT (8266742 3693886)
,Food Points,POINT (8265881 3693861)
,Food Points,POINT (8265440 3693829)
,Food Points,POINT (8266560 3693829)
,Food Points,POINT (8265481 3693791)
,Food Points,POINT (8265470 3693785)
,Food Points,POINT (8265533 3693705)
,Food Points,POINT (8267051 3693667)
,Food Points,POINT (8266667 3693661)
,Food Points,POINT (8265588 3693646)
,Food Points,POINT (8266270 3693608)
,Food Points,POINT (8265687 3693547)
,Food Points,POINT (8266024 3693547)
,Food Points,POINT (8266363 3693497)
,Food Points,POINT (8265755 3693471)
,Food Points,POINT (8265923 3693468)
,Food Points,POINT (8265796 3693427)
,Food Points,POINT (8266259 3693416)
,Food Points,POINT (8265599 3693314)
,Food Points,POINT (8265949 3693313)
,Food Points,POINT (8266054 3693268)
,Food Points,POINT (8265408 3693268)
,Food Points,POINT (8265416 3693208)
,Food Points,POINT (8265393 3693199)
,Food Points,POINT (8266193 3693189)
,Food Points,POINT (8266639 3692718)
,Food Points,POINT (8265448 3692699)
,Food Points,POINT (8266677 3696306)
,Food Points,POINT (8266450 3696183)
,Food Points,POINT (8265755 3696158)
,Food Points,POINT (8266206 3696074)
,Food Points,POINT (8265432 3696039)
,Food Points,POINT (8265756 3695987)
,Food Points,POINT (8265769 3695945)
,Food Points,POINT (8266675 3695923)
,Food Points,POINT (8266539 3695751)
,Food Points,POINT (8266479 3695652)
,Food Points,POINT (8265803 3695576)
,Food Points,POINT (8266010 3695246)
,Food Points,POINT (8265979 3695239)
,Food Points,POINT (8265500 3695149)
,Food Points,POINT (8266008 3695032)
,Food Points,POINT (8265172 3694964)
,Food Points,POINT (8265166 3694806)
,Food Points,POINT (8265959 3694708)
,Food Points,POINT (8266817 3694607)
,Food Points,POINT (8265417 3694543)
,Food Points,POINT (8266890 3698239)
,Food Points,POINT (8266339 3698169)
,Food Points,POINT (8266614 3697986)
,Food Points,POINT (8266025 3697945)
,Food Points,POINT (8266282 3697922)
,Food Points,POINT (8265631 3697921)
,Food Points,POINT (8266011 3697900)
,Food Points,POINT (8265764 3697867)
,Food Points,POINT (8265715 3697859)
,Food Points,POINT (8266792 3697853)
,Food Points,POINT (8266762 3697851)
,Food Points,POINT (8265782 3697850)
,Food Points,POINT (8265912 3697850)
,Food Points,POINT (8265728 3697848)
,Food Points,POINT (8266877 3697844)
,Food Points,POINT (8266273 3697838)
,Food Points,POINT (8265941 3697837)
,Food Points,POINT (8266010 3697836)
,Food Points,POINT (8266065 3697830)
,Food Points,POINT (8266669 3697827)
,Food Points,POINT (8266573 3697822)
,Food Points,POINT (8266159 3697819)
,Food Points,POINT (8265288 3697719)
,Food Points,POINT (8266748 3697697)
,Food Points,POINT (8266053 3697447)
,Food Points,POINT (8266404 3697368)
,Food Points,POINT (8266746 3697283)
,Food Points,POINT (8266782 3697263)
,Food Points,POINT (8266552 3697242)
,Food Points,POINT (8266977 3697231)
,Food Points,POINT (8266005 3697195)
,Food Points,POINT (8266560 3697161)
,Food Points,POINT (8266895 3697071)
,Food Points,POINT (8266027 3697066)
,Food Points,POINT (8266423 3697040)
,Food Points,POINT (8266462 3697036)
,Food Points,POINT (8266705 3696980)
,Food Points,POINT (8265390 3696961)
,Food Points,POINT (8266283 3696954)
,Food Points,POINT (8265346 3696935)
,Food Points,POINT (8266330 3696912)
,Food Points,POINT (8266649 3696912)
,Food Points,POINT (8265727 3696906)
,Food Points,POINT (8265847 3696901)
,Food Points,POINT (8265707 3696889)
,Food Points,POINT (8265863 3696889)
,Food Points,POINT (8265811 3696887)
,Food Points,POINT (8265882 3696883)
,Food Points,POINT (8266001 3696881)
,Food Points,POINT (8266324 3696848)
,Food Points,POINT (8266133 3696837)
,Food Points,POINT (8265833 3696816)
,Food Points,POINT (8265834 3696815)
,Food Points,POINT (8266733 3696573)
,Food Points,POINT (8266693 3696550)
,Food Points,POINT (8265233 3696491)
,Food Points,POINT (8266550 3700170)
,Food Points,POINT (8266568 3700120)
,Food Points,POINT (8266607 3700107)
,Food Points,POINT (8266619 3700049)
,Food Points,POINT (8266665 3699971)
,Food Points,POINT (8266794 3699757)
,Food Points,POINT (8266713 3699605)
,Food Points,POINT (8266497 3699581)
,Food Points,POINT (8266255 3699499)
,Food Points,POINT (8266995 3699439)
,Food Points,POINT (8266560 3699402)
,Food Points,POINT (8266537 3699384)
,Food Points,POINT (8266612 3699303)
,Food Points,POINT (8266400 3699300)
,Food Points,POINT (8266386 3699286)
,Food Points,POINT (8266955 3699193)
,Food Points,POINT (8266047 3699193)
,Food Points,POINT (8265417 3699167)
,Food Points,POINT (8266926 3699099)
,Food Points,POINT (8265859 3699065)
,Food Points,POINT (8265844 3699053)
,Food Points,POINT (8266868 3699031)
,Food Points,POINT (8266953 3698940)
,Food Points,POINT (8265637 3698928)
,Food Points,POINT (8266639 3698924)
,Food Points,POINT (8265594 3698901)
,Food Points,POINT (8265524 3698896)
,Food Points,POINT (8265586 3698892)
,Food Points,POINT (8265506 3698883)
,Food Points,POINT (8265530 3698845)
,Food Points,POINT (8265425 3698843)
,Food Points,POINT (8266807 3698789)
,Food Points,POINT (8265814 3698777)
,Food Points,POINT (8266819 3698659)
,Food Points,POINT (8267009 3698654)
,Food Points,POINT (8265346 3698637)
,Food Points,POINT (8265274 3698550)
,Food Points,POINT (8267040 3698524)
,Food Points,POINT (8265388 3698519)
,Food Points,POINT (8265308 3698489)
,Food Points,POINT (8266104 3698485)
,Food Points,POINT (8265376 3698457)
,Food Points,POINT (8265383 3698437)
,Food Points,POINT (8266996 3698419)
,Food Points,POINT (8266606 3701431)
,Food Points,POINT (8267030 3701340)
,Food Points,POINT (8265965 3700834)
,Food Points,POINT (8266394 3700818)
,Food Points,POINT (8266784 3700563)
,Food Points,POINT (8266348 3700541)
,Food Points,POINT (8266939 3700540)
,Food Points,POINT (8266415 3700431)
,Food Points,POINT (8266301 3700421)
,Food Points,POINT (8266057 3700325)
,Food Points,POINT (8266194 3700261)
,Food Points,POINT (8266723 3703883)
,Food Points,POINT (8266138 3703795)
,Food Points,POINT (8266148 3703759)
,Food Points,POINT (8266079 3703441)
,Food Points,POINT (8266763 3703400)
,Food Points,POINT (8266492 3702804)
,Food Points,POINT (8267013 3702371)
,Food Points,POINT (8266654 3702266)
,Food Points,POINT (8266653 3702265)
,Food Points,POINT (8266912 3702155)
,Food Points,POINT (8266243 3704666)
,Food Points,POINT (8266626 3704135)
,Food Points,POINT (8265379 3709697)
,Food Points,POINT (8265531 3709669)
,Food Points,POINT (8266196 3709533)
,Food Points,POINT (8266611 3708666)
,Food Points,POINT (8265248 3711604)
,Food Points,POINT (8265672 3711421)
,Food Points,POINT (8265655 3711399)
,Food Points,POINT (8265498 3711185)
,Food Points,POINT (8265418 3711184)
,Food Points,POINT (8265517 3710556)
,Food Points,POINT (8266123 3709778)
,Food Points,POINT (8266122 3709777)
,Food Points,POINT (8266884 3713410)
,Food Points,POINT (8266960 3712793)
,Food Points,POINT (8266969 3712788)
,Food Points,POINT (8267048 3712615)
,Food Points,POINT (8266926 3712550)
,Food Points,POINT (8267051 3712468)
,Food Points,POINT (8265409 3712377)
,Food Points,POINT (8265544 3712324)
,Food Points,POINT (8265368 3712305)
,Food Points,POINT (8266189 3712273)
,Food Points,POINT (8265560 3712259)
,Food Points,POINT (8265391 3712219)
,Food Points,POINT (8265529 3712218)
,Food Points,POINT (8265426 3712195)
,Food Points,POINT (8265511 3712189)
,Food Points,POINT (8265364 3712160)
,Food Points,POINT (8265538 3712068)
,Food Points,POINT (8265266 3711715)
,Food Points,POINT (8267952 3676477)
,Food Points,POINT (8267734 3676137)
,Food Points,POINT (8267410 3675733)
,Food Points,POINT (8268912 3675667)
,Food Points,POINT (8267098 3680703)
,Food Points,POINT (8267794 3680256)
,Food Points,POINT (8268061 3680103)
,Food Points,POINT (8267896 3680088)
,Food Points,POINT (8268311 3682597)
,Food Points,POINT (8267214 3682383)
,Food Points,POINT (8267296 3681968)
,Food Points,POINT (8267581 3684889)
,Food Points,POINT (8267217 3684886)
,Food Points,POINT (8267567 3684833)
,Food Points,POINT (8268157 3684776)
,Food Points,POINT (8267705 3684604)
,Food Points,POINT (8267775 3684443)
,Food Points,POINT (8267513 3684371)
,Food Points,POINT (8268560 3684061)
,Food Points,POINT (8268649 3684025)
,Food Points,POINT (8268050 3683356)
,Food Points,POINT (8268127 3683323)
,Food Points,POINT (8267829 3686447)
,Food Points,POINT (8267691 3685864)
,Food Points,POINT (8267776 3685585)
,Food Points,POINT (8267600 3685467)
,Food Points,POINT (8267262 3685364)
,Food Points,POINT (8267539 3685294)
,Food Points,POINT (8267341 3685275)
,Food Points,POINT (8267372 3685242)
,Food Points,POINT (8267533 3685203)
,Food Points,POINT (8267257 3685170)
,Food Points,POINT (8267161 3685124)
,Food Points,POINT (8267077 3685122)
,Food Points,POINT (8267648 3685105)
,Food Points,POINT (8267712 3685073)
,Food Points,POINT (8267550 3685041)
,Food Points,POINT (8267566 3685035)
,Food Points,POINT (8267203 3685015)
,Food Points,POINT (8267699 3685015)
,Food Points,POINT (8267572 3685006)
,Food Points,POINT (8267864 3685001)
,Food Points,POINT (8267766 3684982)
,Food Points,POINT (8267159 3688647)
,Food Points,POINT (8268862 3688469)
,Food Points,POINT (8267272 3688341)
,Food Points,POINT (8267738 3688321)
,Food Points,POINT (8268720 3688298)
,Food Points,POINT (8267418 3688234)
,Food Points,POINT (8267398 3688233)
,Food Points,POINT (8267399 3688222)
,Food Points,POINT (8267171 3688050)
,Food Points,POINT (8267174 3688035)
,Food Points,POINT (8267427 3688028)
,Food Points,POINT (8267753 3687910)
,Food Points,POINT (8267748 3687876)
,Food Points,POINT (8267168 3687873)
,Food Points,POINT (8267514 3687698)
,Food Points,POINT (8268924 3687673)
,Food Points,POINT (8268959 3687663)
,Food Points,POINT (8267511 3687660)
,Food Points,POINT (8268906 3687658)
,Food Points,POINT (8267182 3687652)
,Food Points,POINT (8268466 3687643)
,Food Points,POINT (8268927 3687640)
,Food Points,POINT (8267176 3687626)
,Food Points,POINT (8268889 3687625)
,Food Points,POINT (8267218 3687612)
,Food Points,POINT (8268553 3687556)
,Food Points,POINT (8268946 3687555)
,Food Points,POINT (8267175 3687548)
,Food Points,POINT (8268529 3687540)
,Food Points,POINT (8268954 3687499)
,Food Points,POINT (8267175 3687485)
,Food Points,POINT (8267218 3687461)
,Food Points,POINT (8268959 3687435)
,Food Points,POINT (8267220 3687412)
,Food Points,POINT (8267169 3687411)
,Food Points,POINT (8267156 3687407)
,Food Points,POINT (8268961 3687406)
,Food Points,POINT (8267185 3687386)
,Food Points,POINT (8267228 3687382)
,Food Points,POINT (8267107 3687366)
,Food Points,POINT (8267227 3687323)
,Food Points,POINT (8267229 3687311)
,Food Points,POINT (8268070 3687227)
,Food Points,POINT (8268515 3687174)
,Food Points,POINT (8267814 3686842)
,Food Points,POINT (8268721 3690644)
,Food Points,POINT (8268705 3690628)
,Food Points,POINT (8268616 3690619)
,Food Points,POINT (8268689 3690612)
,Food Points,POINT (8268600 3690606)
,Food Points,POINT (8268678 3690597)
,Food Points,POINT (8268591 3690578)
,Food Points,POINT (8267553 3690574)
,Food Points,POINT (8267327 3690567)
,Food Points,POINT (8268641 3690552)
,Food Points,POINT (8268561 3690550)
